giornata,team,opponent,side,score_for,score_against,result,totale,module,modificatore_difesa,fattore_campo
4,GOODBYE,QICELLO,away,0,1,L,63.0,433,,
5,TEAM PC,ASR YOYO,home,0,1,L,64.5,433,,2.0
5,ASR YOYO,TEAM PC,away,1,0,W,66.0,433,0.5,
5,ROMANHOLIDAY,OLD LIN,home,3,0,W,78.5,442,0.5,2.0
5,OLD LIN,ROMANHOLIDAY,away,0,3,L,65.0,343,,
5,DTE,ROMINA&ROMOLO,home,3,1,W,83.0,433,1.0,2.0
5,ROMINA&ROMOLO,DTE,away,1,3,L,66.5,433,,
5,GOODBYE,KAMADO,home,0,0,D,59.5,343,,2.0
5,KAMADO,GOODBYE,away,0,0,D,59.0,433,0.5,
5,HISASHI MITSUI,QICELLO,home,1,0,W,66.0,433,0.5,2.0
5,QICELLO,HISASHI MITSUI,away,0,1,L,64.5,433,0.5,
6,ASR YOYO,GOODBYE,home,1,2,L,70.5,433,0.5,2.0
6,GOODBYE,ASR YOYO,away,2,1,W,72.5,343,,
6,KAMADO,HISASHI MITSUI,home,0,2,L,64.5,433,,2.0
6,HISASHI MITSUI,KAMADO,away,2,0,W,73.5,433,1.0,
6,ROMINA&ROMOLO,ROMANHOLIDAY,home,0,1,L,54.0,433,,2.0
6,ROMANHOLIDAY,ROMINA&ROMOLO,away,1,0,W,70.5,442,,
6,QICELLO,DTE,home,2,0,W,73.0,343,,2.0
6,DTE,QICELLO,away,0,2,L,60.0,433,,
6,OLD LIN,TEAM PC,home,1,0,W,71.5,343,,2.0
6,TEAM PC,OLD LIN,away,0,1,L,65.5,433,0.5,
7,TEAM PC,ROMANHOLIDAY,home,3,4,L,82.0,433,0.5,2.0
7,ROMANHOLIDAY,TEAM PC,away,4,3,W,84.5,433,1.0,
7,DTE,KAMADO,home,1,2,L,68.0,343,,2.0
7,KAMADO,DTE,away,2,1,W,76.0,433,3.0,
7,GOODBYE,OLD LIN,home,1,1,D,66.5,343,,2.0
7,OLD LIN,GOODBYE,away,1,1,D,69.5,343,,
7,HISASHI MITSUI,ASR YOYO,home,2,1,W,77.5,433,2.0,2.0
7,ASR YOYO,HISASHI MITSUI,away,1,2,L,67.5,433,1.0,
7,QICELLO,ROMINA&ROMOLO,home,2,0,W,73.5,343,,2.0
7,ROMINA&ROMOLO,QICELLO,away,0,2,L,63.5,433,0.5,
8,TEAM PC,ROMINA&ROMOLO,home,1,2,L,70.5,433,0.5,2.0
8,ROMINA&ROMOLO,TEAM PC,away,2,1,W,77.5,343,,
8,ROMANHOLIDAY,GOODBYE,home,0,0,D,64.0,433,0.5,2.0
8,GOODBYE,ROMANHOLIDAY,away,0,0,D,59.5,343,,
8,ASR YOYO,DTE,home,1,2,L,71.5,433,2.0,2.0
8,DTE,ASR YOYO,away,2,1,W,75.0,433,1.0,
8,KAMADO,QICELLO,home,0,5,L,53.5,433,,2.0
8,QICELLO,KAMADO,away,5,0,W,92.5,442,4.0,
8,OLD LIN,HISASHI MITSUI,home,3,0,W,79.5,343,,2.0
8,HISASHI MITSUI,OLD LIN,away,0,3,L,64.0,433,,
9,DTE,OLD LIN,home,2,5,L,74.5,433,1.0,2.0
9,OLD LIN,DTE,away,5,2,W,91.0,343,,
9,GOODBYE,TEAM PC,home,2,1,W,74.0,433,2.0,2.0
9,TEAM PC,GOODBYE,away,1,2,L,69.5,433,,
9,ROMINA&ROMOLO,KAMADO,home,2,1,W,72.5,343,,2.0
9,KAMADO,ROMINA&ROMOLO,away,1,2,L,66.5,433,1.0,
9,HISASHI MITSUI,ROMANHOLIDAY,home,1,1,D,66.5,433,1.0,2.0
9,ROMANHOLIDAY,HISASHI MITSUI,away,1,1,D,66.5,532,0.5,
9,QICELLO,ASR YOYO,home,0,0,D,61.0,343,,2.0
9,ASR YOYO,QICELLO,away,0,0,D,65.5,433,0.5,
10,ROMANHOLIDAY,QICELLO,home,1,2,L,68.5,532,1.0,2.0
10,QICELLO,ROMANHOLIDAY,away,2,1,W,74.5,343,,
10,GOODBYE,ASR YOYO,home,2,2,D,72.5,433,0.5,2.0
10,ASR YOYO,GOODBYE,away,2,2,D,73.5,433,0.5,
10,KAMADO,ROMINA&ROMOLO,home,2,2,D,73.5,433,1.0,2.0
10,ROMINA&ROMOLO,KAMADO,away,2,2,D,74.5,433,,
10,HISASHI MITSUI,TEAM PC,home,1,1,D,70.5,442,0.5,2.0
10,TEAM PC,HISASHI MITSUI,away,1,1,D,69.0,433,1.0,
10,OLD LIN,DTE,home,1,2,L,71.5,343,,2.0
10,DTE,OLD LIN,away,2,1,W,74.5,433,,
11,TEAM PC,KAMADO,home,1,0,W,68.0,433,1.0,2.0
11,KAMADO,TEAM PC,away,0,1,L,61.0,433,,
11,DTE,ROMANHOLIDAY,home,2,1,W,73.5,433,0.5,2.0
11,ROMANHOLIDAY,DTE,away,1,2,L,66.5,433,1.0,
11,ASR YOYO,HISASHI MITSUI,home,2,0,W,75.5,433,2.0,2.0
11,HISASHI MITSUI,ASR YOYO,away,0,2,L,65.5,433,1.0,
11,ROMINA&ROMOLO,GOODBYE,home,2,0,W,75.5,442,3.0,2.0
11,GOODBYE,ROMINA&ROMOLO,away,0,2,L,61.5,343,,
11,QICELLO,OLD LIN,home,3,2,W,82.5,343,,2.0
11,OLD LIN,QICELLO,away,2,3,L,73.5,343,,
12,ASR YOYO,TEAM PC,home,0,0,D,65.5,433,0.5,2.0
12,TEAM PC,ASR YOYO,away,0,0,D,65.5,433,1.0,
12,DTE,QICELLO,home,1,2,L,66.5,433,,2.0
12,QICELLO,DTE,away,2,1,W,75.0,343,,
12,OLD LIN,ROMINA&ROMOLO,home,1,0,W,69.5,343,,2.0
12,ROMINA&ROMOLO,OLD LIN,away,0,1,L,64.0,343,,
12,GOODBYE,HISASHI MITSUI,home,0,2,L,57.5,343,,2.0
12,HISASHI MITSUI,GOODBYE,away,2,0,W,72.0,442,0.5,
12,KAMADO,ROMANHOLIDAY,home,4,1,W,87.5,343,,2.0
12,ROMANHOLIDAY,KAMADO,away,1,4,L,69.0,532,,
13,QICELLO,TEAM PC,home,3,1,W,79.5,433,2.0,2.0
13,TEAM PC,QICELLO,away,1,3,L,71.0,433,1.0,
13,ROMINA&ROMOLO,DTE,home,0,0,D,63.0,433,,2.0
13,DTE,ROMINA&ROMOLO,away,0,0,D,63.5,433,1.0,
13,OLD LIN,GOODBYE,home,1,1,D,67.0,343,,2.0
13,GOODBYE,OLD LIN,away,1,1,D,71.5,433,2.0,
13,ROMANHOLIDAY,ASR YOYO,home,3,2,W,78.0,433,3.0,2.0
13,ASR YOYO,ROMANHOLIDAY,away,2,3,L,74.0,433,1.0,
13,HISASHI MITSUI,KAMADO,home,0,0,D,63.5,442,,2.0
13,KAMADO,HISASHI MITSUI,away,0,0,D,58.0,343,,
14,TEAM PC,OLD LIN,home,0,2,L,58.0,433,1.0,2.0
14,OLD LIN,TEAM PC,away,2,0,W,76.0,343,,
14,DTE,GOODBYE,home,2,0,W,76.5,433,1.0,2.0
14,GOODBYE,DTE,away,0,2,L,62.5,442,0.5,
14,QICELLO,KAMADO,home,1,3,L,67.5,433,,2.0
14,KAMADO,QICELLO,away,3,1,W,78.0,343,,
14,ASR YOYO,ROMINA&ROMOLO,home,2,1,W,76.0,433,1.0,2.0
14,ROMINA&ROMOLO,ASR YOYO,away,1,2,L,71.5,433,1.0,
14,ROMANHOLIDAY,HISASHI MITSUI,home,2,1,W,73.5,433,1.0,2.0
14,HISASHI MITSUI,ROMANHOLIDAY,away,1,2,L,67.5,433,,
15,TEAM PC,DTE,home,0,2,L,58.5,433,0.5,2.0
15,DTE,TEAM PC,away,2,0,W,77.5,442,0.5,
15,GOODBYE,QICELLO,home,3,3,D,83.5,433,2.0,2.0
15,QICELLO,GOODBYE,away,3,3,D,78.5,433,1.0,
15,ROMINA&ROMOLO,HISASHI MITSUI,home,1,1,D,69.5,433,0.5,2.0
15,HISASHI MITSUI,ROMINA&ROMOLO,away,1,1,D,67.5,352,,
15,OLD LIN,ROMANHOLIDAY,home,2,0,W,74.0,343,,2.0
15,ROMANHOLIDAY,OLD LIN,away,0,2,L,63.0,433,0.5,
15,KAMADO,ASR YOYO,home,3,2,W,80.5,343,,2.0
15,ASR YOYO,KAMADO,away,2,3,L,72.0,433,2.0,
16,ROMANHOLIDAY,TEAM PC,home,1,1,D,68.5,433,,2.0
16,TEAM PC,ROMANHOLIDAY,away,1,1,D,66.0,343,,
16,HISASHI MITSUI,DTE,home,3,2,W,78.5,343,,2.0
16,DTE,HISASHI MITSUI,away,2,3,L,73.0,442,1.0,
16,ROMINA&ROMOLO,QICELLO,home,2,1,W,76.5,442,1.0,2.0
16,QICELLO,ROMINA&ROMOLO,away,1,2,L,68.5,433,0.5,
16,ASR YOYO,OLD LIN,home,2,2,D,76.0,433,1.0,2.0
16,OLD LIN,ASR YOYO,away,2,2,D,75.0,442,0.5,
16,KAMADO,GOODBYE,home,1,0,W,70.5,343,,2.0
16,GOODBYE,KAMADO,away,0,1,L,60.5,433,0.5,
17,TEAM PC,GOODBYE,home,0,0,D,64.0,352,,2.0
17,GOODBYE,TEAM PC,away,0,0,D,65.0,442,1.0,
17,ROMANHOLIDAY,ROMINA&ROMOLO,home,1,1,D,70.5,433,1.0,2.0
17,ROMINA&ROMOLO,ROMANHOLIDAY,away,1,1,D,69.5,442,1.0,
17,DTE,ASR YOYO,home,3,3,D,81.0,442,0.5,2.0
17,ASR YOYO,DTE,away,3,3,D,80.0,433,2.0,
17,QICELLO,HISASHI MITSUI,home,2,1,W,73.5,343,,2.0
17,HISASHI MITSUI,QICELLO,away,1,2,L,67.0,433,0.5,
17,OLD LIN,KAMADO,home,1,3,L,66.0,433,,2.0
17,KAMADO,OLD LIN,away,3,1,W,82.5,343,,
18,GOODBYE,ROMANHOLIDAY,home,4,1,W,86.5,532,2.0,2.0
18,ROMANHOLIDAY,GOODBYE,away,1,4,L,69.0,433,1.0,
18,ASR YOYO,QICELLO,home,4,2,W,88.0,433,3.0,2.0
18,QICELLO,ASR YOYO,away,2,4,L,75.0,343,,
18,KAMADO,DTE,home,2,0,W,75.5,343,,2.0
18,DTE,KAMADO,away,0,2,L,61.0,343,,
18,ROMINA&ROMOLO,TEAM PC,home,3,0,W,81.0,433,2.0,2.0
18,TEAM PC,ROMINA&ROMOLO,away,0,3,L,63.5,343,,
18,HISASHI MITSUI,OLD LIN,home,2,2,D,75.5,343,,2.0
18,OLD LIN,HISASHI MITSUI,away,2,2,D,73.5,433,1.0,
19,KAMADO,ASR YOYO,home,1,1,D,70.0,343,,2.0
19,ASR YOYO,KAMADO,away,1,1,D,69.0,433,2.0,
19,GOODBYE,ROMANHOLIDAY,home,2,0,W,74.5,442,1.0,2.0
19,ROMANHOLIDAY,GOODBYE,away,0,2,L,64.0,433,2.0,
19,DTE,ROMINA&ROMOLO,home,1,1,D,70.5,442,1.0,2.0
19,ROMINA&ROMOLO,DTE,away,1,1,D,66.0,433,0.5,
19,QICELLO,HISASHI MITSUI,home,1,1,D,70.5,433,1.0,2.0
19,HISASHI MITSUI,QICELLO,away,1,1,D,68.0,433,2.0,
19,TEAM PC,OLD LIN,home,0,1,L,62.5,343,,2.0
19,OLD LIN,TEAM PC,away,1,0,W,68.5,433,1.0,
20,ROMANHOLIDAY,KAMADO,home,2,2,D,77.5,433,0.5,2.0
20,KAMADO,ROMANHOLIDAY,away,2,2,D,74.0,343,,
20,HISASHI MITSUI,TEAM PC,home,2,0,W,73.5,433,0.5,2.0
20,TEAM PC,HISASHI MITSUI,away,0,2,L,63.0,433,,
20,ROMINA&ROMOLO,QICELLO,home,1,1,D,70.5,433,1.0,2.0
20,QICELLO,ROMINA&ROMOLO,away,1,1,D,71.5,343,,
20,ASR YOYO,DTE,home,5,2,W,95.0,433,3.0,2.0
20,DTE,ASR YOYO,away,2,5,L,77.0,433,0.5,
20,OLD LIN,GOODBYE,home,1,2,L,68.5,433,,2.0
20,GOODBYE,OLD LIN,away,2,1,W,72.5,442,2.0,
21,KAMADO,OLD LIN,home,3,1,W,83.0,343,,2.0
21,OLD LIN,KAMADO,away,1,3,L,68.0,433,,
21,GOODBYE,HISASHI MITSUI,home,3,0,W,79.5,541,3.0,2.0
21,HISASHI MITSUI,GOODBYE,away,0,3,L,61.5,433,0.5,
21,DTE,ROMANHOLIDAY,home,2,1,W,73.0,433,2.0,2.0
21,ROMANHOLIDAY,DTE,away,1,2,L,69.0,433,2.0,
21,ASR YOYO,ROMINA&ROMOLO,home,2,1,W,77.0,433,4.0,2.0
21,ROMINA&ROMOLO,ASR YOYO,away,1,2,L,69.0,442,0.5,
21,TEAM PC,QICELLO,home,1,4,L,69.5,433,,2.0
21,QICELLO,TEAM PC,away,4,1,W,88.5,343,,
22,ROMANHOLIDAY,ASR YOYO,home,2,3,L,75.5,433,0.5,2.0
22,ASR YOYO,ROMANHOLIDAY,away,3,2,W,82.0,433,1.0,
22,QICELLO,GOODBYE,home,2,0,W,73.5,343,,2.0
22,GOODBYE,QICELLO,away,0,2,L,64.5,541,1.0,
22,HISASHI MITSUI,KAMADO,home,0,4,L,59.0,433,,2.0
22,KAMADO,HISASHI MITSUI,away,4,0,W,88.5,343,,
22,ROMINA&ROMOLO,TEAM PC,home,0,1,L,63.5,433,,2.0
22,TEAM PC,ROMINA&ROMOLO,away,1,0,W,71.5,433,1.0,
22,OLD LIN,DTE,home,2,2,D,75.5,433,0.5,2.0
22,DTE,OLD LIN,away,2,2,D,77.5,433,0.5,
23,KAMADO,QICELLO,home,1,1,D,68.0,343,,2.0
23,QICELLO,KAMADO,away,1,1,D,69.0,343,,
23,GOODBYE,TEAM PC,home,1,4,L,69.5,532,1.0,2.0
23,TEAM PC,GOODBYE,away,4,1,W,86.5,352,,
23,ROMANHOLIDAY,ROMINA&ROMOLO,home,1,1,D,67.0,433,1.0,2.0
23,ROMINA&ROMOLO,ROMANHOLIDAY,away,1,1,D,71.5,442,0.5,
23,DTE,HISASHI MITSUI,home,1,1,D,69.0,433,0.5,2.0
23,HISASHI MITSUI,DTE,away,1,1,D,66.0,433,0.5,
23,ASR YOYO,OLD LIN,home,4,1,W,86.0,433,0.5,2.0
23,OLD LIN,ASR YOYO,away,1,4,L,70.5,433,1.0,
24,QICELLO,DTE,home,1,0,W,66.5,343,,2.0
24,DTE,QICELLO,away,0,1,L,63.0,433,1.0,
24,HISASHI MITSUI,ASR YOYO,home,0,3,L,65.0,442,0.5,2.0
24,ASR YOYO,HISASHI MITSUI,away,3,0,W,78.5,433,2.0,
24,ROMINA&ROMOLO,GOODBYE,home,0,0,D,62.0,352,,2.0
24,GOODBYE,ROMINA&ROMOLO,away,0,0,D,57.5,433,,
24,OLD LIN,ROMANHOLIDAY,home,2,1,W,73.5,433,0.5,2.0
24,ROMANHOLIDAY,OLD LIN,away,1,2,L,71.5,433,1.0,
24,TEAM PC,KAMADO,home,3,2,W,78.5,442,0.5,2.0
24,KAMADO,TEAM PC,away,2,3,L,74.0,343,,
25,KAMADO,GOODBYE,home,3,0,W,83.0,352,,2.0
25,GOODBYE,KAMADO,away,0,3,L,53.5,442,,
25,ROMANHOLIDAY,HISASHI MITSUI,home,2,1,W,73.0,433,1.0,2.0
25,HISASHI MITSUI,ROMANHOLIDAY,away,1,2,L,68.5,343,,
25,DTE,TEAM PC,home,3,2,W,78.5,442,1.0,2.0
25,TEAM PC,DTE,away,2,3,L,72.0,343,,
25,ASR YOYO,QICELLO,home,1,1,D,69.5,433,0.5,2.0
25,QICELLO,ASR YOYO,away,1,1,D,68.5,352,,
25,OLD LIN,ROMINA&ROMOLO,home,1,1,D,67.0,343,,2.0
25,ROMINA&ROMOLO,OLD LIN,away,1,1,D,71.0,343,,
26,KAMADO,ROMINA&ROMOLO,home,2,2,D,74.0,352,,2.0
26,ROMINA&ROMOLO,KAMADO,away,2,2,D,73.5,442,0.5,
26,GOODBYE,DTE,home,1,0,W,67.5,541,1.0,2.0
26,DTE,GOODBYE,away,0,1,L,56.5,343,,
26,QICELLO,ROMANHOLIDAY,home,2,2,D,72.0,442,0.5,2.0
26,ROMANHOLIDAY,QICELLO,away,2,2,D,77.5,433,0.5,
26,HISASHI MITSUI,OLD LIN,home,2,0,W,72.5,343,,2.0
26,OLD LIN,HISASHI MITSUI,away,0,2,L,64.5,343,,
26,TEAM PC,ASR YOYO,home,4,1,W,85.5,442,2.0,2.0
26,ASR YOYO,TEAM PC,away,1,4,L,71.5,433,1.0,
27,ROMANHOLIDAY,TEAM PC,home,0,1,L,64.5,433,0.5,2.0
27,TEAM PC,ROMANHOLIDAY,away,1,0,W,67.0,442,1.0,
27,DTE,KAMADO,home,2,1,W,72.0,442,1.0,2.0
27,KAMADO,DTE,away,1,2,L,69.5,343,,
27,ROMINA&ROMOLO,HISASHI MITSUI,home,2,3,L,73.5,451,1.0,2.0
27,HISASHI MITSUI,ROMINA&ROMOLO,away,3,2,W,83.5,433,2.0,
27,ASR YOYO,GOODBYE,home,3,1,W,81.0,433,0.5,2.0
27,GOODBYE,ASR YOYO,away,1,3,L,69.5,541,0.5,
27,OLD LIN,QICELLO,home,1,2,L,69.5,343,,2.0
27,QICELLO,OLD LIN,away,2,1,W,75.5,343,,
28,GOODBYE,OLD LIN,home,1,0,W,67.5,541,2.0,2.0
28,OLD LIN,GOODBYE,away,0,1,L,64.0,343,,
28,DTE,QICELLO,home,2,3,L,75.5,442,1.0,2.0
28,QICELLO,DTE,away,3,2,W,83.0,343,,
28,HISASHI MITSUI,ROMINA&ROMOLO,home,1,2,L,68.5,433,,2.0
28,ROMINA&ROMOLO,HISASHI MITSUI,away,2,1,W,75.0,442,1.0,
28,ASR YOYO,KAMADO,home,2,1,W,73.5,433,1.0,2.0
28,KAMADO,ASR YOYO,away,1,2,L,70.5,343,,
28,TEAM PC,ROMANHOLIDAY,home,3,1,W,78.0,433,0.5,2.0
28,ROMANHOLIDAY,TEAM PC,away,1,3,L,68.5,433,0.5,
29,KAMADO,HISASHI MITSUI,home,3,1,W,78.0,343,,2.0
29,HISASHI MITSUI,KAMADO,away,1,3,L,70.5,343,,
29,ROMANHOLIDAY,GOODBYE,home,3,3,D,79.5,442,1.0,2.0
29,GOODBYE,ROMANHOLIDAY,away,3,3,D,79.0,541,3.0,
29,QICELLO,ASR YOYO,home,2,1,W,77.5,343,,2.0
29,ASR YOYO,QICELLO,away,1,2,L,71.5,433,1.0,
29,ROMINA&ROMOLO,DTE,home,0,0,D,65.0,442,0.5,2.0
29,DTE,ROMINA&ROMOLO,away,0,0,D,63.0,442,2.0,
29,OLD LIN,TEAM PC,home,5,2,W,90.5,343,,2.0
29,TEAM PC,OLD LIN,away,2,5,L,73.0,433,0.5,
30,QICELLO,KAMADO,home,2,1,W,77.0,343,,2.0
30,KAMADO,QICELLO,away,1,2,L,70.0,343,,
30,ROMANHOLIDAY,OLD LIN,home,5,2,W,91.0,343,,2.0
30,OLD LIN,ROMANHOLIDAY,away,2,5,L,72.0,343,,
30,TEAM PC,ROMINA&ROMOLO,home,2,1,W,74.0,433,0.5,2.0
30,ROMINA&ROMOLO,TEAM PC,away,1,2,L,70.0,451,1.0,
30,DTE,ASR YOYO,home,1,1,D,66.5,442,,2.0
30,ASR YOYO,DTE,away,1,1,D,71.5,433,0.5,
30,HISASHI MITSUI,GOODBYE,home,1,1,D,69.0,433,0.5,2.0
30,GOODBYE,HISASHI MITSUI,away,1,1,D,69.0,541,1.0,
31,OLD LIN,KAMADO,home,3,1,W,81.5,442,1.0,2.0
31,KAMADO,OLD LIN,away,1,3,L,67.0,343,,
31,ROMINA&ROMOLO,ROMANHOLIDAY,home,1,2,L,69.0,451,1.0,2.0
31,ROMANHOLIDAY,ROMINA&ROMOLO,away,2,1,W,73.0,442,0.5,
31,TEAM PC,DTE,home,0,1,L,63.5,433,0.5,2.0
31,DTE,TEAM PC,away,1,0,W,67.5,442,,
31,GOODBYE,QICELLO,home,2,2,D,75.0,541,1.0,2.0
31,QICELLO,GOODBYE,away,2,2,D,73.0,433,2.0,
31,ASR YOYO,HISASHI MITSUI,home,1,1,D,66.5,433,2.0,2.0
31,HISASHI MITSUI,ASR YOYO,away,1,1,D,68.0,352,,
32,KAMADO,TEAM PC,home,1,0,W,71.0,343,,2.0
32,TEAM PC,KAMADO,away,0,1,L,61.0,433,,
32,ROMANHOLIDAY,DTE,home,3,2,W,80.0,442,1.0,2.0
32,DTE,ROMANHOLIDAY,away,2,3,L,77.0,442,0.5,
32,OLD LIN,HISASHI MITSUI,home,0,2,L,64.0,442,,2.0
32,HISASHI MITSUI,OLD LIN,away,2,0,W,74.5,352,,
32,QICELLO,ROMINA&ROMOLO,home,2,2,D,76.0,343,,2.0
32,ROMINA&ROMOLO,QICELLO,away,2,2,D,75.5,451,1.0,
32,GOODBYE,ASR YOYO,home,0,3,L,64.0,442,1.0,2.0
32,ASR YOYO,GOODBYE,away,3,0,W,82.0,433,0.5,
33,KAMADO,ROMANHOLIDAY,home,2,3,L,75.0,433,2.0,2.0
33,ROMANHOLIDAY,KAMADO,away,3,2,W,79.5,442,2.0,
33,DTE,OLD LIN,home,2,1,W,75.0,442,1.0,2.0
33,OLD LIN,DTE,away,1,2,L,70.5,433,0.5,
33,ROMINA&ROMOLO,ASR YOYO,home,0,1,L,62.0,442,,2.0
33,ASR YOYO,ROMINA&ROMOLO,away,1,0,W,67.5,433,0.5,
33,TEAM PC,GOODBYE,home,2,2,D,76.0,433,0.5,2.0
33,GOODBYE,TEAM PC,away,2,2,D,77.5,442,3.0,
33,HISASHI MITSUI,QICELLO,home,0,1,L,65.5,442,0.5,2.0
33,QICELLO,HISASHI MITSUI,away,1,0,W,70.5,442,0.5,
34,GOODBYE,KAMADO,home,1,2,L,70.5,532,0.5,2.0
34,KAMADO,GOODBYE,away,2,1,W,75.0,343,,
34,ASR YOYO,ROMANHOLIDAY,home,0,2,L,58.0,532,2.0,2.0
34,ROMANHOLIDAY,ASR YOYO,away,2,0,W,76.5,442,1.0,
34,ROMINA&ROMOLO,OLD LIN,home,1,3,L,68.5,442,,2.0
34,OLD LIN,ROMINA&ROMOLO,away,3,1,W,79.0,343,,
34,QICELLO,TEAM PC,home,2,3,L,75.5,442,1.0,2.0
34,TEAM PC,QICELLO,away,3,2,W,82.5,433,2.0,
34,HISASHI MITSUI,DTE,home,2,1,W,75.0,343,,2.0
34,DTE,HISASHI MITSUI,away,1,2,L,71.5,442,1.0,
35,KAMADO,DTE,home,3,2,W,78.0,433,0.5,2.0
35,DTE,KAMADO,away,2,3,L,74.5,442,2.0,
35,GOODBYE,ROMINA&ROMOLO,home,2,1,W,77.0,442,2.0,2.0
35,ROMINA&ROMOLO,GOODBYE,away,1,2,L,67.0,442,1.0,
35,ROMANHOLIDAY,QICELLO,home,2,2,D,72.5,442,0.5,2.0
35,QICELLO,ROMANHOLIDAY,away,2,2,D,73.5,541,1.0,
35,OLD LIN,ASR YOYO,home,1,0,W,69.0,343,,2.0
35,ASR YOYO,OLD LIN,away,0,1,L,57.0,433,1.0,
35,TEAM PC,HISASHI MITSUI,home,1,2,L,70.0,433,,2.0
35,HISASHI MITSUI,TEAM PC,away,2,1,W,72.0,433,0.5,
36,DTE,GOODBYE,home,1,2,L,68.0,442,,2.0
36,GOODBYE,DTE,away,2,1,W,75.0,442,2.0,
36,QICELLO,OLD LIN,home,2,0,W,72.0,442,1.0,2.0
36,OLD LIN,QICELLO,away,0,2,L,64.0,343,,
36,HISASHI MITSUI,ROMANHOLIDAY,home,1,2,L,67.0,343,,2.0
36,ROMANHOLIDAY,HISASHI MITSUI,away,2,1,W,77.5,343,,
36,ROMINA&ROMOLO,KAMADO,home,1,3,L,71.0,442,0.5,2.0
36,KAMADO,ROMINA&ROMOLO,away,3,1,W,81.0,433,1.0,
36,ASR YOYO,TEAM PC,home,1,0,W,66.5,433,0.5,2.0
36,TEAM PC,ASR YOYO,away,0,1,L,63.0,433,0.5,
