giornata,team,opponent,side,score_for,score_against,result,totale,module,modificatore_difesa,fattore_campo
4,VRHELPME,XIAOYEZI,home,2,0,W,77.0,433,3.0,2.0
4,XIAOYEZI,VRHELPME,away,0,2,L,65.0,343,,
4,TEAM HANQI,7UPEVERYDAY,home,1,1,D,69.5,442,,2.0
4,7UPEVERYDAY,TEAM HANQI,away,1,1,D,67.0,343,,
4,SIR CROCODILE,NI99ER NO.1,home,1,0,W,67.5,433,0.5,2.0
4,NI99ER NO.1,SIR CROCODILE,away,0,1,L,65.0,433,1.0,
4,TEAM ZTOTTI,KOKOMO,home,3,1,W,82.5,433,,2.0
4,KOKOMO,TEAM ZTOTTI,away,1,3,L,70.5,541,0.5,
4,ULTRAMENG,ROMAZDA,home,2,1,W,72.5,442,0.5,2.0
4,ROMAZDA,ULTRAMENG,away,1,2,L,67.0,433,0.5,
5,NI99ER NO.1,TEAM HANQI,home,2,2,D,73.5,433,0.5,2.0
5,TEAM HANQI,NI99ER NO.1,away,2,2,D,73.0,352,,
5,7UPEVERYDAY,KOKOMO,home,1,2,L,69.5,433,0.5,2.0
5,KOKOMO,7UPEVERYDAY,away,2,1,W,72.0,442,1.0,
5,VRHELPME,TEAM ZTOTTI,home,0,1,L,65.5,433,0.5,2.0
5,TEAM ZTOTTI,VRHELPME,away,1,0,W,66.5,433,2.0,
5,ROMAZDA,SIR CROCODILE,home,1,0,W,70.0,433,1.0,2.0
5,SIR CROCODILE,ROMAZDA,away,0,1,L,64.0,433,0.5,
5,XIAOYEZI,ULTRAMENG,home,2,0,W,72.0,343,,2.0
5,ULTRAMENG,XIAOYEZI,away,0,2,L,63.5,442,,
6,TEAM HANQI,ROMAZDA,home,0,0,D,52.0,442,,2.0
6,ROMAZDA,TEAM HANQI,away,0,0,D,64.5,433,0.5,
6,SIR CROCODILE,XIAOYEZI,home,2,0,W,72.0,442,0.5,2.0
6,XIAOYEZI,SIR CROCODILE,away,0,2,L,64.0,343,,
6,TEAM ZTOTTI,7UPEVERYDAY,home,2,1,W,75.5,433,2.0,2.0
6,7UPEVERYDAY,TEAM ZTOTTI,away,1,2,L,67.0,433,0.5,
6,ULTRAMENG,VRHELPME,home,2,1,W,74.5,442,1.0,2.0
6,VRHELPME,ULTRAMENG,away,1,2,L,71.0,433,,
6,KOKOMO,NI99ER NO.1,home,3,1,W,80.0,442,1.0,2.0
6,NI99ER NO.1,KOKOMO,away,1,3,L,71.0,433,0.5,
7,NI99ER NO.1,7UPEVERYDAY,home,2,2,D,74.5,433,1.0,2.0
7,7UPEVERYDAY,NI99ER NO.1,away,2,2,D,77.0,433,1.0,
7,VRHELPME,SIR CROCODILE,home,1,2,L,69.0,433,1.0,2.0
7,SIR CROCODILE,VRHELPME,away,2,1,W,75.5,433,2.0,
7,ROMAZDA,KOKOMO,home,4,2,W,86.0,532,2.0,2.0
7,KOKOMO,ROMAZDA,away,2,4,L,76.0,442,1.0,
7,XIAOYEZI,TEAM HANQI,home,2,0,W,74.0,343,,2.0
7,TEAM HANQI,XIAOYEZI,away,0,2,L,55.0,442,,
7,ULTRAMENG,TEAM ZTOTTI,home,0,3,L,65.5,442,1.0,2.0
7,TEAM ZTOTTI,ULTRAMENG,away,3,0,W,78.0,343,,
8,NI99ER NO.1,TEAM ZTOTTI,home,3,1,W,79.0,433,2.0,2.0
8,TEAM ZTOTTI,NI99ER NO.1,away,1,3,L,68.5,343,,
8,7UPEVERYDAY,ROMAZDA,home,2,2,D,72.5,433,0.5,2.0
8,ROMAZDA,7UPEVERYDAY,away,2,2,D,72.0,541,1.0,
8,TEAM HANQI,VRHELPME,home,1,1,D,67.5,433,0.5,2.0
8,VRHELPME,TEAM HANQI,away,1,1,D,68.5,442,0.5,
8,SIR CROCODILE,ULTRAMENG,home,2,1,W,72.5,433,0.5,2.0
8,ULTRAMENG,SIR CROCODILE,away,1,2,L,69.0,442,,
8,KOKOMO,XIAOYEZI,home,2,1,W,72.0,442,1.0,2.0
8,XIAOYEZI,KOKOMO,away,1,2,L,71.0,433,1.0,
9,VRHELPME,KOKOMO,home,3,1,W,80.5,442,2.0,2.0
9,KOKOMO,VRHELPME,away,1,3,L,68.0,442,0.5,
9,ROMAZDA,NI99ER NO.1,home,0,1,L,63.5,532,,2.0
9,NI99ER NO.1,ROMAZDA,away,1,0,W,70.0,433,,
9,TEAM ZTOTTI,SIR CROCODILE,home,2,1,W,77.0,433,2.0,2.0
9,SIR CROCODILE,TEAM ZTOTTI,away,1,2,L,70.5,433,0.5,
9,XIAOYEZI,7UPEVERYDAY,home,0,0,D,61.0,343,,2.0
9,7UPEVERYDAY,XIAOYEZI,away,0,0,D,48.0,433,,
9,ULTRAMENG,TEAM HANQI,home,3,0,W,79.5,442,2.0,2.0
9,TEAM HANQI,ULTRAMENG,away,0,3,L,64.5,442,,
10,NI99ER NO.1,VRHELPME,home,1,1,D,69.5,433,0.5,2.0
10,VRHELPME,NI99ER NO.1,away,1,1,D,66.0,433,0.5,
10,7UPEVERYDAY,TEAM HANQI,home,2,1,W,77.5,433,2.0,2.0
10,TEAM HANQI,7UPEVERYDAY,away,1,2,L,67.0,442,0.5,
10,TEAM ZTOTTI,ULTRAMENG,home,2,2,D,73.5,433,0.5,2.0
10,ULTRAMENG,TEAM ZTOTTI,away,2,2,D,74.5,442,1.0,
10,XIAOYEZI,SIR CROCODILE,home,5,1,W,93.5,343,,2.0
10,SIR CROCODILE,XIAOYEZI,away,1,5,L,69.0,433,0.5,
10,KOKOMO,ROMAZDA,home,2,4,L,75.0,442,1.0,2.0
10,ROMAZDA,KOKOMO,away,4,2,W,85.5,442,1.0,
11,VRHELPME,7UPEVERYDAY,home,2,1,W,72.5,433,1.0,2.0
11,7UPEVERYDAY,VRHELPME,away,1,2,L,70.5,433,,
11,ROMAZDA,XIAOYEZI,home,2,1,W,75.0,442,1.0,2.0
11,XIAOYEZI,ROMAZDA,away,1,2,L,69.0,433,1.0,
11,ULTRAMENG,KOKOMO,home,3,2,W,81.0,442,1.0,2.0
11,KOKOMO,ULTRAMENG,away,2,3,L,72.5,442,1.0,
11,SIR CROCODILE,TEAM ZTOTTI,home,1,3,L,69.5,433,1.0,2.0
11,TEAM ZTOTTI,SIR CROCODILE,away,3,1,W,78.5,433,1.0,
11,TEAM HANQI,NI99ER NO.1,home,2,1,W,76.5,352,,2.0
11,NI99ER NO.1,TEAM HANQI,away,1,2,L,71.0,343,,
12,KOKOMO,VRHELPME,home,2,2,D,72.0,442,0.5,2.0
12,VRHELPME,KOKOMO,away,2,2,D,75.0,433,2.0,
12,XIAOYEZI,NI99ER NO.1,home,4,2,W,86.5,343,,2.0
12,NI99ER NO.1,XIAOYEZI,away,2,4,L,77.0,343,,
12,7UPEVERYDAY,TEAM ZTOTTI,home,0,0,D,63.0,433,0.5,2.0
12,TEAM ZTOTTI,7UPEVERYDAY,away,0,0,D,65.5,433,0.5,
12,TEAM HANQI,ULTRAMENG,home,1,0,W,67.5,352,,2.0
12,ULTRAMENG,TEAM HANQI,away,0,1,L,62.0,442,0.5,
12,SIR CROCODILE,ROMAZDA,home,1,3,L,67.5,433,0.5,2.0
12,ROMAZDA,SIR CROCODILE,away,3,1,W,78.0,442,2.0,
13,KOKOMO,7UPEVERYDAY,home,1,0,W,70.0,442,1.0,2.0
13,7UPEVERYDAY,KOKOMO,away,0,1,L,61.0,433,,
13,TEAM ZTOTTI,VRHELPME,home,2,2,D,76.0,433,1.0,2.0
13,VRHELPME,TEAM ZTOTTI,away,2,2,D,76.0,442,0.5,
13,NI99ER NO.1,SIR CROCODILE,home,1,1,D,71.0,343,,2.0
13,SIR CROCODILE,NI99ER NO.1,away,1,1,D,71.0,442,1.0,
13,ROMAZDA,TEAM HANQI,home,1,0,W,71.5,433,0.5,2.0
13,TEAM HANQI,ROMAZDA,away,0,1,L,64.0,343,,
13,ULTRAMENG,XIAOYEZI,home,1,0,W,69.0,442,2.0,2.0
13,XIAOYEZI,ULTRAMENG,away,0,1,L,57.0,433,,
14,NI99ER NO.1,KOKOMO,home,4,1,W,87.5,433,2.0,2.0
14,KOKOMO,NI99ER NO.1,away,1,4,L,70.5,442,0.5,
14,7UPEVERYDAY,ULTRAMENG,home,3,1,W,81.0,433,2.0,2.0
14,ULTRAMENG,7UPEVERYDAY,away,1,3,L,66.5,442,,
14,SIR CROCODILE,TEAM HANQI,home,3,1,W,80.5,442,2.0,2.0
14,TEAM HANQI,SIR CROCODILE,away,1,3,L,67.5,343,,
14,TEAM ZTOTTI,XIAOYEZI,home,0,1,L,57.5,433,,2.0
14,XIAOYEZI,TEAM ZTOTTI,away,1,0,W,67.0,343,,
14,VRHELPME,ROMAZDA,home,1,2,L,66.0,433,1.0,2.0
14,ROMAZDA,VRHELPME,away,2,1,W,75.0,532,1.0,
15,XIAOYEZI,KOKOMO,home,4,1,W,85.0,343,,2.0
15,KOKOMO,XIAOYEZI,away,1,4,L,67.0,442,1.0,
15,ULTRAMENG,NI99ER NO.1,home,3,1,W,78.0,442,1.0,2.0
15,NI99ER NO.1,ULTRAMENG,away,1,3,L,66.0,433,,
15,ROMAZDA,7UPEVERYDAY,home,3,1,W,78.0,532,0.5,2.0
15,7UPEVERYDAY,ROMAZDA,away,1,3,L,68.0,433,1.0,
15,TEAM HANQI,TEAM ZTOTTI,home,0,4,L,64.0,343,,2.0
15,TEAM ZTOTTI,TEAM HANQI,away,4,0,W,84.5,433,2.0,
15,SIR CROCODILE,VRHELPME,home,0,1,L,60.5,433,,2.0
15,VRHELPME,SIR CROCODILE,away,1,0,W,70.0,433,,
16,KOKOMO,SIR CROCODILE,home,0,0,D,63.5,352,,2.0
16,SIR CROCODILE,KOKOMO,away,0,0,D,65.0,433,,
16,TEAM HANQI,XIAOYEZI,home,1,1,D,70.5,433,2.0,2.0
16,XIAOYEZI,TEAM HANQI,away,1,1,D,70.0,442,1.0,
16,7UPEVERYDAY,NI99ER NO.1,home,3,2,W,80.0,433,1.0,2.0
16,NI99ER NO.1,7UPEVERYDAY,away,2,3,L,76.5,433,0.5,
16,TEAM ZTOTTI,ROMAZDA,home,2,0,W,75.0,433,,2.0
16,ROMAZDA,TEAM ZTOTTI,away,0,2,L,64.5,532,1.0,
16,VRHELPME,ULTRAMENG,home,2,0,W,75.0,343,,2.0
16,ULTRAMENG,VRHELPME,away,0,2,L,51.0,442,,
17,NI99ER NO.1,ROMAZDA,home,3,2,W,78.5,433,,2.0
17,ROMAZDA,NI99ER NO.1,away,2,3,L,74.5,442,2.0,
17,7UPEVERYDAY,XIAOYEZI,home,2,2,D,76.0,433,0.5,2.0
17,XIAOYEZI,7UPEVERYDAY,away,2,2,D,74.5,433,2.0,
17,VRHELPME,TEAM HANQI,home,1,1,D,71.0,433,1.0,2.0
17,TEAM HANQI,VRHELPME,away,1,1,D,68.5,442,1.0,
17,ULTRAMENG,SIR CROCODILE,home,2,1,W,76.5,442,1.0,2.0
17,SIR CROCODILE,ULTRAMENG,away,1,2,L,66.5,433,0.5,
17,KOKOMO,TEAM ZTOTTI,home,2,0,W,74.5,352,,2.0
17,TEAM ZTOTTI,KOKOMO,away,0,2,L,64.0,343,,
18,ROMAZDA,ULTRAMENG,home,2,0,W,72.5,433,1.0,2.0
18,ULTRAMENG,ROMAZDA,away,0,2,L,53.5,442,,
18,TEAM HANQI,KOKOMO,home,0,1,L,63.0,532,0.5,2.0
18,KOKOMO,TEAM HANQI,away,1,0,W,70.0,352,,
18,SIR CROCODILE,7UPEVERYDAY,home,1,1,D,67.0,433,0.5,2.0
18,7UPEVERYDAY,SIR CROCODILE,away,1,1,D,69.5,433,0.5,
18,TEAM ZTOTTI,NI99ER NO.1,home,3,4,L,80.5,343,,2.0
18,NI99ER NO.1,TEAM ZTOTTI,away,4,3,W,85.5,433,3.0,
18,XIAOYEZI,VRHELPME,home,2,4,L,77.0,442,2.0,2.0
18,VRHELPME,XIAOYEZI,away,4,2,W,85.0,442,2.0,
19,VRHELPME,SIR CROCODILE,home,1,2,L,66.0,433,1.0,2.0
19,SIR CROCODILE,VRHELPME,away,2,1,W,72.5,433,1.0,
19,TEAM HANQI,KOKOMO,home,2,0,W,75.0,442,2.0,2.0
19,KOKOMO,TEAM HANQI,away,0,2,L,65.0,352,,
19,ULTRAMENG,NI99ER NO.1,home,1,0,W,70.0,442,2.0,2.0
19,NI99ER NO.1,ULTRAMENG,away,0,1,L,64.5,433,1.0,
19,TEAM ZTOTTI,ROMAZDA,home,2,1,W,72.5,433,0.5,2.0
19,ROMAZDA,TEAM ZTOTTI,away,1,2,L,67.5,442,0.5,
19,XIAOYEZI,7UPEVERYDAY,home,1,0,W,67.5,442,2.0,2.0
19,7UPEVERYDAY,XIAOYEZI,away,0,1,L,61.5,433,1.0,
20,KOKOMO,VRHELPME,home,2,4,L,73.5,451,1.0,2.0
20,VRHELPME,KOKOMO,away,4,2,W,88.5,433,2.0,
20,ROMAZDA,XIAOYEZI,home,2,2,D,73.0,343,,2.0
20,XIAOYEZI,ROMAZDA,away,2,2,D,75.0,442,2.0,
20,NI99ER NO.1,TEAM ZTOTTI,home,0,2,L,65.5,433,1.0,2.0
20,TEAM ZTOTTI,NI99ER NO.1,away,2,0,W,76.0,343,,
20,SIR CROCODILE,ULTRAMENG,home,2,3,L,74.0,433,0.5,2.0
20,ULTRAMENG,SIR CROCODILE,away,3,2,W,83.0,442,2.0,
20,7UPEVERYDAY,TEAM HANQI,home,0,0,D,63.5,433,1.0,2.0
20,TEAM HANQI,7UPEVERYDAY,away,0,0,D,65.0,352,,
21,VRHELPME,7UPEVERYDAY,home,3,0,W,81.5,433,2.0,2.0
21,7UPEVERYDAY,VRHELPME,away,0,3,L,54.5,433,1.0,
21,TEAM HANQI,ROMAZDA,home,1,0,W,71.5,343,,2.0
21,ROMAZDA,TEAM HANQI,away,0,1,L,59.0,352,,
21,ULTRAMENG,KOKOMO,home,1,1,D,70.5,442,0.5,2.0
21,KOKOMO,ULTRAMENG,away,1,1,D,66.5,451,1.0,
21,SIR CROCODILE,NI99ER NO.1,home,2,4,L,73.5,343,,2.0
21,NI99ER NO.1,SIR CROCODILE,away,4,2,W,85.5,433,1.0,
21,XIAOYEZI,TEAM ZTOTTI,home,3,2,W,80.5,442,3.0,2.0
21,TEAM ZTOTTI,XIAOYEZI,away,2,3,L,72.0,343,,
22,KOKOMO,SIR CROCODILE,home,3,1,W,79.5,442,3.0,2.0
22,SIR CROCODILE,KOKOMO,away,1,3,L,67.5,343,,
22,TEAM ZTOTTI,TEAM HANQI,home,2,2,D,73.0,433,0.5,2.0
22,TEAM HANQI,TEAM ZTOTTI,away,2,2,D,77.0,343,,
22,ROMAZDA,VRHELPME,home,3,4,L,81.5,442,2.0,2.0
22,VRHELPME,ROMAZDA,away,4,3,W,84.0,433,2.0,
22,NI99ER NO.1,XIAOYEZI,home,2,3,L,75.5,433,0.5,2.0
22,XIAOYEZI,NI99ER NO.1,away,3,2,W,79.0,433,0.5,
22,7UPEVERYDAY,ULTRAMENG,home,1,1,D,66.5,433,,2.0
22,ULTRAMENG,7UPEVERYDAY,away,1,1,D,71.5,442,2.0,
23,VRHELPME,TEAM ZTOTTI,home,4,0,W,86.0,343,,2.0
23,TEAM ZTOTTI,VRHELPME,away,0,4,L,64.0,433,,
23,TEAM HANQI,XIAOYEZI,home,0,1,L,63.0,352,,2.0
23,XIAOYEZI,TEAM HANQI,away,1,0,W,66.5,433,,
23,KOKOMO,NI99ER NO.1,home,1,1,D,69.0,442,0.5,2.0
23,NI99ER NO.1,KOKOMO,away,1,1,D,66.5,433,1.0,
23,ULTRAMENG,ROMAZDA,home,0,1,L,63.0,442,0.5,2.0
23,ROMAZDA,ULTRAMENG,away,1,0,W,70.5,442,0.5,
23,SIR CROCODILE,7UPEVERYDAY,home,4,3,W,85.0,433,1.0,2.0
23,7UPEVERYDAY,SIR CROCODILE,away,3,4,L,78.0,433,1.0,
24,TEAM ZTOTTI,ULTRAMENG,home,2,1,W,73.5,442,2.0,2.0
24,ULTRAMENG,TEAM ZTOTTI,away,1,2,L,69.0,442,1.0,
24,ROMAZDA,SIR CROCODILE,home,2,3,L,72.5,352,,2.0
24,SIR CROCODILE,ROMAZDA,away,3,2,W,81.0,433,1.0,
24,NI99ER NO.1,TEAM HANQI,home,1,1,D,69.0,433,,2.0
24,TEAM HANQI,NI99ER NO.1,away,1,1,D,66.0,352,,
24,7UPEVERYDAY,KOKOMO,home,1,0,W,71.5,433,0.5,2.0
24,KOKOMO,7UPEVERYDAY,away,0,1,L,60.0,442,0.5,
24,XIAOYEZI,VRHELPME,home,2,1,W,73.0,442,1.0,2.0
24,VRHELPME,XIAOYEZI,away,1,2,L,70.0,433,0.5,
25,VRHELPME,TEAM HANQI,home,2,0,W,77.5,343,,2.0
25,TEAM HANQI,VRHELPME,away,0,2,L,62.5,352,,
25,KOKOMO,ROMAZDA,home,2,2,D,75.0,442,1.0,2.0
25,ROMAZDA,KOKOMO,away,2,2,D,72.5,352,,
25,ULTRAMENG,XIAOYEZI,home,1,0,W,71.5,442,0.5,2.0
25,XIAOYEZI,ULTRAMENG,away,0,1,L,65.5,442,1.0,
25,SIR CROCODILE,TEAM ZTOTTI,home,0,2,L,59.0,433,0.5,2.0
25,TEAM ZTOTTI,SIR CROCODILE,away,2,0,W,76.0,352,,
25,7UPEVERYDAY,NI99ER NO.1,home,1,2,L,70.0,433,0.5,2.0
25,NI99ER NO.1,7UPEVERYDAY,away,2,1,W,76.5,433,1.0,
26,VRHELPME,NI99ER NO.1,home,3,1,W,81.5,343,,2.0
26,NI99ER NO.1,VRHELPME,away,1,3,L,67.0,343,,
26,TEAM HANQI,ULTRAMENG,home,0,2,L,50.5,451,,2.0
26,ULTRAMENG,TEAM HANQI,away,2,0,W,75.5,442,2.0,
26,TEAM ZTOTTI,KOKOMO,home,0,0,D,61.0,352,,2.0
26,KOKOMO,TEAM ZTOTTI,away,0,0,D,64.0,442,0.5,
26,ROMAZDA,7UPEVERYDAY,home,3,1,W,83.5,352,,2.0
26,7UPEVERYDAY,ROMAZDA,away,1,3,L,68.5,433,1.0,
26,XIAOYEZI,SIR CROCODILE,home,1,2,L,66.5,343,,2.0
26,SIR CROCODILE,XIAOYEZI,away,2,1,W,74.0,442,0.5,
27,KOKOMO,XIAOYEZI,home,2,3,L,77.0,541,1.0,2.0
27,XIAOYEZI,KOKOMO,away,3,2,W,83.5,343,,
27,ULTRAMENG,VRHELPME,home,2,1,W,72.0,442,0.5,2.0
27,VRHELPME,ULTRAMENG,away,1,2,L,71.5,433,0.5,
27,NI99ER NO.1,ROMAZDA,home,1,3,L,68.5,433,1.0,2.0
27,ROMAZDA,NI99ER NO.1,away,3,1,W,80.0,352,,
27,SIR CROCODILE,TEAM HANQI,home,1,0,W,70.0,442,2.0,2.0
27,TEAM HANQI,SIR CROCODILE,away,0,1,L,59.0,352,,
27,7UPEVERYDAY,TEAM ZTOTTI,home,1,0,W,69.5,433,0.5,2.0
27,TEAM ZTOTTI,7UPEVERYDAY,away,0,1,L,64.5,442,,
28,VRHELPME,KOKOMO,home,1,1,D,68.0,343,,2.0
28,KOKOMO,VRHELPME,away,1,1,D,71.0,541,2.0,
28,TEAM HANQI,TEAM ZTOTTI,home,2,1,W,73.0,442,1.0,2.0
28,TEAM ZTOTTI,TEAM HANQI,away,1,2,L,69.0,442,,
28,NI99ER NO.1,7UPEVERYDAY,home,0,2,L,64.0,433,,2.0
28,7UPEVERYDAY,NI99ER NO.1,away,2,0,W,77.0,433,1.0,
28,SIR CROCODILE,ROMAZDA,home,2,2,D,74.0,442,0.5,2.0
28,ROMAZDA,SIR CROCODILE,away,2,2,D,75.0,352,,
28,XIAOYEZI,ULTRAMENG,home,1,2,L,68.0,343,,2.0
28,ULTRAMENG,XIAOYEZI,away,2,1,W,73.5,442,1.0,
29,KOKOMO,TEAM HANQI,home,1,0,W,71.5,541,3.0,2.0
29,TEAM HANQI,KOKOMO,away,0,1,L,59.5,442,,
29,ULTRAMENG,SIR CROCODILE,home,1,1,D,69.0,442,,2.0
29,SIR CROCODILE,ULTRAMENG,away,1,1,D,68.5,433,0.5,
29,7UPEVERYDAY,XIAOYEZI,home,2,1,W,74.5,433,2.0,2.0
29,XIAOYEZI,7UPEVERYDAY,away,1,2,L,68.0,343,,
29,ROMAZDA,NI99ER NO.1,home,1,3,L,71.5,352,,2.0
29,NI99ER NO.1,ROMAZDA,away,3,1,W,80.0,343,,
29,TEAM ZTOTTI,VRHELPME,home,2,3,L,74.0,433,1.0,2.0
29,VRHELPME,TEAM ZTOTTI,away,3,2,W,79.0,442,1.0,
30,XIAOYEZI,KOKOMO,home,3,2,W,79.0,442,0.5,2.0
30,KOKOMO,XIAOYEZI,away,2,3,L,73.0,541,0.5,
30,SIR CROCODILE,VRHELPME,home,2,2,D,75.0,433,1.0,2.0
30,VRHELPME,SIR CROCODILE,away,2,2,D,73.0,343,,
30,TEAM HANQI,NI99ER NO.1,home,1,1,D,70.0,433,0.5,2.0
30,NI99ER NO.1,TEAM HANQI,away,1,1,D,69.5,343,,
30,TEAM ZTOTTI,7UPEVERYDAY,home,3,0,W,78.0,433,0.5,2.0
30,7UPEVERYDAY,TEAM ZTOTTI,away,0,3,L,61.5,433,,
30,ROMAZDA,ULTRAMENG,home,2,0,W,75.5,352,,2.0
30,ULTRAMENG,ROMAZDA,away,0,2,L,62.0,442,0.5,
31,XIAOYEZI,TEAM HANQI,home,0,1,L,65.0,442,0.5,2.0
31,TEAM HANQI,XIAOYEZI,away,1,0,W,69.0,433,1.0,
31,NI99ER NO.1,KOKOMO,home,5,2,W,92.0,343,,2.0
31,KOKOMO,NI99ER NO.1,away,2,5,L,72.0,541,0.5,
31,VRHELPME,ROMAZDA,home,1,1,D,68.0,442,1.0,2.0
31,ROMAZDA,VRHELPME,away,1,1,D,68.5,442,1.0,
31,ULTRAMENG,TEAM ZTOTTI,home,0,1,L,61.0,442,,2.0
31,TEAM ZTOTTI,ULTRAMENG,away,1,0,W,71.5,433,1.0,
31,7UPEVERYDAY,SIR CROCODILE,home,2,1,W,72.5,433,,2.0
31,SIR CROCODILE,7UPEVERYDAY,away,1,2,L,68.5,433,0.5,
32,VRHELPME,XIAOYEZI,home,4,0,W,86.5,532,1.0,2.0
32,XIAOYEZI,VRHELPME,away,0,4,L,64.5,352,,
32,TEAM HANQI,7UPEVERYDAY,home,1,1,D,68.5,442,0.5,2.0
32,7UPEVERYDAY,TEAM HANQI,away,1,1,D,66.5,433,1.0,
32,ROMAZDA,TEAM ZTOTTI,home,0,2,L,65.5,442,,2.0
32,TEAM ZTOTTI,ROMAZDA,away,2,0,W,75.0,433,0.5,
32,NI99ER NO.1,SIR CROCODILE,home,2,1,W,76.0,343,,2.0
32,SIR CROCODILE,NI99ER NO.1,away,1,2,L,66.5,433,0.5,
32,KOKOMO,ULTRAMENG,home,1,3,L,70.5,541,1.0,2.0
32,ULTRAMENG,KOKOMO,away,3,1,W,80.5,442,,
33,SIR CROCODILE,XIAOYEZI,home,2,0,W,72.0,433,,2.0
33,XIAOYEZI,SIR CROCODILE,away,0,2,L,64.5,442,0.5,
33,7UPEVERYDAY,VRHELPME,home,0,1,L,58.0,433,,2.0
33,VRHELPME,7UPEVERYDAY,away,1,0,W,71.5,433,1.0,
33,ULTRAMENG,TEAM HANQI,home,1,1,D,70.0,442,1.0,2.0
33,TEAM HANQI,ULTRAMENG,away,1,1,D,67.5,442,1.0,
33,TEAM ZTOTTI,NI99ER NO.1,home,3,2,W,78.5,433,1.0,2.0
33,NI99ER NO.1,TEAM ZTOTTI,away,2,3,L,76.5,433,2.0,
33,ROMAZDA,KOKOMO,home,0,0,D,63.5,442,0.5,2.0
33,KOKOMO,ROMAZDA,away,0,0,D,64.5,541,0.5,
34,XIAOYEZI,ROMAZDA,home,1,4,L,69.5,442,1.0,2.0
34,ROMAZDA,XIAOYEZI,away,4,1,W,87.0,442,2.0,
34,TEAM ZTOTTI,SIR CROCODILE,home,2,1,W,74.5,433,1.0,2.0
34,SIR CROCODILE,TEAM ZTOTTI,away,1,2,L,71.5,442,1.0,
34,TEAM HANQI,VRHELPME,home,2,2,D,75.5,442,0.5,2.0
34,VRHELPME,TEAM HANQI,away,2,2,D,76.0,433,1.0,
34,NI99ER NO.1,ULTRAMENG,home,0,2,L,62.5,433,0.5,2.0
34,ULTRAMENG,NI99ER NO.1,away,2,0,W,73.0,442,,
34,KOKOMO,7UPEVERYDAY,home,0,1,L,54.5,352,,2.0
34,7UPEVERYDAY,KOKOMO,away,1,0,W,67.5,433,,
35,VRHELPME,ULTRAMENG,home,0,2,L,64.5,433,,2.0
35,ULTRAMENG,VRHELPME,away,2,0,W,77.5,442,1.0,
35,TEAM HANQI,SIR CROCODILE,home,2,1,W,74.0,352,,2.0
35,SIR CROCODILE,TEAM HANQI,away,1,2,L,71.5,343,,
35,KOKOMO,TEAM ZTOTTI,home,2,1,W,76.5,442,2.0,2.0
35,TEAM ZTOTTI,KOKOMO,away,1,2,L,68.5,433,2.0,
35,7UPEVERYDAY,ROMAZDA,home,1,0,W,70.0,433,0.5,2.0
35,ROMAZDA,7UPEVERYDAY,away,0,1,L,60.0,343,,
